59.93,239.58
59.89,239.62
60.17,239.95
59.94,240.62
59.92,240.32
60.16,239.91
59.93,239.57
60.01,238.80
60.05,238.84
60.05,239.85
59.96,240.43
60.03,240.99
60.18,240.73
59.89,239.53
59.85,239.16
59.99,239.30
60.01,239.94
60.20,241.35
60.11,241.30
59.99,240.52
59.96,239.98
59.89,239.89
60.06,239.83
59.80,239.58
60.03,239.21
60.05,240.09
59.84,240.38
60.15,239.88
59.92,239.53
59.86,239.55
60.07,239.90
60.16,240.21
60.00,240.26
59.98,239.48
59.97,239.63
59.76,240.66
59.83,240.33
60.23,240.63
60.11,240.27
60.13,240.23
59.74,239.88
59.92,240.04
60.10,239.45
60.00,239.88
60.01,239.91
59.95,240.35
60.12,239.92
59.98,239.44
60.00,239.91
60.07,239.89
60.23,240.30
59.83,240.59
59.88,240.32
60.06,240.19
60.03,239.94
59.99,240.11
60.18,239.37
60.00,239.16
59.83,239.59
60.01,240.25
59.85,240.59
60.37,240.61
60.15,239.96
59.85,240.01
59.81,239.90
60.11,239.92
60.00,240.26
59.90,238.98
59.97,239.89
60.09,240.40
60.03,240.27
60.06,239.91
60.00,239.93
60.08,240.03
59.96,240.10
59.78,240.20
60.06,239.90
60.15,240.25
60.04,240.13
60.04,239.83
59.79,239.47
60.02,239.99
60.15,240.28
59.97,239.99
60.00,240.03
60.02,239.53
59.94,240.08
59.87,240.52
60.01,238.71
60.03,239.93
60.00,240.70
60.05,240.34
59.92,240.52
60.31,238.77
60.11,239.55
59.76,240.24
59.81,240.61
60.02,238.85
60.01,240.03
59.93,240.62
60.05,240.46
59.98,240.49
60.05,240.20
60.18,238.83
59.84,239.82
59.82,240.52
59.81,239.68
60.02,239.60
60.27,240.53
59.86,240.61
60.13,240.25
59.91,240.25
60.31,239.51
60.17,239.17
59.75,239.95
59.80,240.55
59.86,238.91
60.07,240.20
60.04,240.62
59.86,240.62
60.06,240.22
60.21,239.86
59.70,239.87
60.12,239.60
60.13,239.52
59.89,240.19
59.74,240.56
59.86,239.42
60.08,239.53
60.18,240.61
59.85,240.55
60.10,240.19
60.14,239.87
59.77,240.24
60.19,238.75
60.04,239.89
59.91,240.52
59.69,240.15
60.02,239.21
60.25,240.58
59.90,240.64
59.97,240.28
60.20,239.94
59.82,240.13
60.17,239.21
60.07,239.50
59.92,240.22
59.75,240.32
59.86,238.83
60.01,240.29
60.00,240.78
59.90,240.63
60.04,240.25
60.04,239.92
60.14,239.83
59.78,239.94
59.93,240.24
60.21,238.83
60.03,239.87
59.70,240.54
59.81,240.07
60.16,239.32
60.02,240.26
59.98,240.57
60.31,240.05
60.07,239.57
59.93,240.18
59.82,240.64
59.88,239.22
60.08,239.94
60.06,240.52
59.87,240.65
60.32,239.11
60.15,239.64
59.75,240.12
59.75,240.27
60.00,238.89
60.02,240.60
59.99,240.99
60.08,240.59
60.17,239.05
60.00,239.89
59.63,240.25
59.98,240.51
59.89,239.12
60.01,239.82
60.10,240.29
59.94,240.64
60.37,239.77
60.06,239.52
59.67,240.22
59.88,240.25
59.83,239.76
60.11,239.37
59.99,240.32
59.96,240.56
60.15,240.62
60.23,239.53
59.66,239.88
59.84,240.34
59.94,240.21
59.90,238.54
60.07,240.15
60.06,240.58
59.86,240.64
60.44,239.24
59.86,239.74
59.69,240.34
59.96,240.40
59.88,239.23
60.03,239.90
60.14,240.64
59.94,240.62
60.37,239.87
60.01,239.54
59.65,240.26
59.87,240.36
59.86,239.47
60.15,239.51
60.02,240.39
60.01,240.32
59.90,240.35
60.32,240.23
60.18,239.44
59.76,239.94
59.80,240.53
60.02,240.34
59.88,240.26
60.11,239.35
60.10,239.34
60.00,240.38
59.90,240.90
60.31,239.50
59.85,239.91
59.72,240.58
60.01,240.24
59.87,240.25
60.01,239.54
60.11,239.33
60.14,240.26
59.80,240.76
60.34,239.46
59.92,239.85
59.76,240.46
59.97,240.30
59.88,239.83
60.07,239.95
60.19,239.59
59.88,240.28
60.30,240.35
60.10,239.87
59.69,240.19
59.85,240.30
59.98,240.09
59.83,239.68
60.11,239.91
60.17,239.54
59.81,240.34
60.36,239.63
59.94,239.85
59.64,240.19
60.00,240.28
59.87,239.56
59.83,239.82
60.06,239.76
60.00,239.80
59.81,240.57
60.42,239.87
59.99,239.81
59.69,240.26
60.01,240.34
60.03,239.82
59.96,240.18
60.08,239.42
60.16,239.88
60.13,239.76
59.73,240.24
59.86,240.56
59.92,240.24
59.86,239.88
60.00,240.20
60.00,239.31
60.24,240.00
60.01,239.91
59.79,240.25
59.84,240.65
60.17,240.30
59.94,239.71
59.98,239.87
60.15,239.17
59.91,240.23
60.21,240.61
59.99,239.47
59.83,239.89
59.89,240.49
59.87,240.23
60.09,239.88
59.95,239.20
60.05,239.50
60.23,240.64
59.87,239.56
59.69,240.26
60.08,240.56
59.93,239.52
60.10,239.48
59.96,240.08
60.31,240.38
60.07,240.22
59.84,239.53
59.84,240.20
60.08,240.42
59.99,240.20
60.16,239.59
59.83,239.84
60.33,240.23
59.94,239.65
59.70,239.89
59.98,240.47
59.93,240.25
59.84,239.75
60.15,239.55
60.16,240.12
60.13,240.19
59.85,239.46
59.82,240.24
60.11,240.49
60.02,240.22
60.03,239.57
59.84,239.88
60.32,240.28
59.95,239.71
59.69,239.91
59.98,240.40
60.01,240.13
59.90,239.64
60.00,239.82
60.20,240.08
60.12,240.17
59.85,239.53
59.68,239.90
60.17,240.63
59.96,239.60
60.10,239.87
59.78,240.09
60.31,240.25
59.99,239.87
59.84,239.91
59.89,240.28
60.13,240.58
59.82,239.80
60.16,239.99
59.73,240.13
60.26,240.18
59.91,239.67
59.83,239.94
59.92,240.27
60.01,240.17
60.08,239.58
60.02,240.21
60.01,240.27
60.16,240.25
59.91,239.53
59.77,239.82
60.01,240.27
59.98,239.91
60.14,239.70
59.89,240.12
60.19,240.00
60.10,239.81
59.86,240.02
59.80,240.15
60.06,239.87
60.23,239.80
60.00,240.25
60.06,240.24
60.09,239.82
59.85,239.85
59.85,240.05
59.99,239.91
60.17,239.92
60.12,240.22
60.00,240.24
60.12,239.71
59.85,239.90
59.82,240.10
59.97,239.92
60.16,239.94
60.14,240.25
59.91,240.19
60.16,239.68
59.82,239.87
59.74,240.07
60.00,239.97
60.07,239.91
60.17,240.29
59.80,240.25
60.18,239.83
59.85,239.80
59.81,240.13
59.96,239.89
60.04,239.93
60.08,240.21
59.84,240.19
60.17,240.19
60.15,239.71
59.84,239.89
