59.98,240.21
60.03,240.83
59.97,240.65
60.03,238.80
60.01,239.16
59.98,240.23
60.00,240.48
60.01,240.26
60.02,239.93
59.98,239.85
60.00,239.80
60.02,239.85
60.00,239.81
60.01,239.90
59.99,240.02
60.01,239.94
59.99,240.00
59.93,240.12
60.13,239.97
59.97,240.04
59.97,239.99
60.05,239.95
59.99,240.05
59.96,239.91
59.99,239.98
60.01,240.02
60.03,240.06
59.96,240.08
59.98,240.14
60.04,240.32
60.02,240.28
59.86,239.20
60.03,238.12
59.73,239.52
60.00,239.98
60.14,239.30
59.96,239.51
60.10,239.88
60.14,239.93
59.86,240.10
60.02,240.11
59.94,240.30
59.95,240.47
59.96,239.93
59.99,239.97
60.15,239.16
60.01,238.88
60.06,239.25
60.22,239.87
60.00,240.22
59.98,240.19
59.79,240.98
60.12,241.08
59.94,240.50
59.91,239.97
60.32,239.35
59.98,239.87
59.82,240.16
59.88,240.26
60.46,239.19
60.01,239.86
59.81,240.25
59.85,240.32
60.14,239.67
60.19,239.85
59.64,240.28
59.77,240.31
60.00,239.98
60.33,239.41
59.97,239.96
59.77,240.18
59.87,240.28
60.22,239.52
60.18,239.58
59.64,240.27
59.75,240.49
59.99,240.10
60.36,239.47
59.96,239.95
59.81,240.14
59.84,240.31
60.06,239.55
59.97,240.32
60.28,240.29
59.77,239.89
59.83,239.79
60.09,239.92
60.08,240.18
60.28,239.52
59.64,240.25
59.77,240.04
59.95,240.45
60.07,240.27
60.27,240.15
60.03,239.86
59.70,239.45
59.90,239.92
59.91,240.33
60.14,240.22
60.21,239.96
59.84,239.89
59.97,239.80
59.71,239.55
60.04,240.28
60.02,240.34
60.12,240.13
60.27,240.01
59.68,240.02
60.06,239.88
59.71,240.05
59.83,239.61
59.92,239.89
60.03,240.16
60.18,240.30
60.17,240.20
59.84,239.90
59.65,239.93
59.77,239.54
59.95,240.21
60.41,240.58
59.67,240.59
60.13,239.64
59.66,239.50
60.24,239.16
59.74,240.16
60.39,240.79
59.83,239.97
59.69,239.59
60.12,240.37
60.15,240.26
59.76,239.85
59.68,239.60
60.18,239.89
60.12,239.94
59.72,239.94
60.08,239.85
60.14,239.94
59.72,240.25
59.97,239.92
60.15,239.95
59.81,240.27
59.86,239.84
60.18,239.78
59.69,240.24
59.88,239.95
60.18,239.88
59.70,240.29
59.91,239.83
60.16,239.88
59.73,240.27
59.88,239.93
60.21,240.04
59.69,240.40
59.67,240.18
60.32,240.23
59.96,240.26
59.81,239.91
59.67,239.75
60.04,239.93
60.30,240.21
60.01,240.27
59.89,239.88
59.77,239.58
59.92,239.82
60.20,240.24
60.17,240.28
59.94,239.93
59.69,239.91
59.81,239.59
60.33,239.99
59.85,240.11
60.02,240.19
59.71,239.77
60.14,239.51
60.19,239.91
59.73,240.25
59.90,239.67
60.19,239.93
59.77,239.99
60.12,239.79
60.18,240.28
59.70,240.26
60.14,239.59
60.00,240.23
59.74,239.81
60.19,239.89
60.05,240.62
59.85,239.94
60.21,239.71
59.87,240.30
59.74,239.94
60.17,239.90
60.08,240.26
59.68,240.02
60.10,239.82
60.04,240.21
59.80,239.92
59.95,239.99
60.07,239.79
59.84,240.37
59.86,240.23
59.93,240.44
60.15,239.92
60.08,239.73
60.03,239.87
59.98,241.33
60.06,240.55
59.99,239.48
59.99,238.69
59.99,239.51
60.00,240.48
60.01,240.63
59.98,240.28
60.01,239.92
60.00,239.75
60.02,239.81
60.00,239.76
59.95,239.82
60.00,239.90
60.01,240.03
60.01,240.03
60.00,240.07
60.00,239.98
60.00,239.95
60.01,240.02
60.00,240.07
60.01,239.96
59.99,239.97
59.99,239.97
60.01,239.94
59.97,239.95
59.95,240.04
60.01,240.12
60.04,240.15
60.00,240.33
59.97,240.27
59.87,239.54
60.06,238.08
59.75,239.25
60.01,239.94
60.12,239.33
59.99,239.16
60.07,239.52
60.13,239.98
59.89,240.11
60.12,240.01
59.83,240.60
59.84,240.71
60.03,240.23
59.94,240.30
60.13,239.52
60.02,239.03
60.07,239.22
60.16,239.91
60.02,240.18
59.92,240.18
59.90,240.91
59.95,241.01
59.98,239.91
59.99,240.10
60.24,239.48
60.00,240.27
59.84,239.99
59.86,240.25
60.42,239.51
59.98,240.08
59.96,240.23
59.86,240.27
