60.01,220.08
60.02,220.27
57.62,177.38
58.66,166.78
59.94,175.44
60.39,188.89
60.03,200.89
59.85,211.22
60.00,219.24
60.06,221.80
59.97,221.54
59.98,219.27
59.96,219.15
60.04,219.97
59.98,220.47
60.03,220.52
59.98,220.28
59.99,220.15
59.97,220.02
60.04,219.88
60.01,219.98
59.97,220.01
59.98,220.04
60.06,219.99
60.02,219.54
60.00,219.63
59.99,219.75
59.99,219.99
60.02,220.01
60.03,220.13
59.98,220.24
60.00,220.12
60.00,219.99
60.01,219.82
60.01,219.97
59.98,219.94
60.00,220.00
60.04,220.04
59.99,220.03
59.98,219.97
60.01,220.03
60.00,220.03
59.99,220.02
59.99,220.00
60.01,220.09
59.99,219.93
60.01,219.96
59.99,219.95
59.97,219.99
60.04,220.23
59.98,220.28
60.00,220.27
59.99,219.99
60.02,219.81
60.00,219.94
60.01,220.03
59.99,219.97
59.99,219.93
60.02,219.78
60.00,219.77
60.00,220.00
60.06,220.39
60.00,220.43
60.01,220.29
60.02,220.05
59.99,220.03
60.02,220.01
60.00,220.00
59.95,219.94
60.04,219.98
59.98,219.85
59.98,219.80
59.98,219.90
60.04,220.03
60.01,220.13
59.97,220.05
60.03,219.75
60.01,219.79
59.99,220.05
59.98,220.07
59.93,220.00
60.11,219.88
59.99,219.94
59.97,219.99
59.99,220.14
60.00,220.08
60.04,220.03
59.96,220.05
59.99,220.04
59.99,219.80
60.00,219.88
59.99,220.04
59.99,220.18
60.00,220.06
59.98,220.05
59.97,220.00
60.00,219.95
60.02,219.93
59.99,220.14
60.00,220.02
59.98,219.80
59.96,220.03
59.86,219.69
59.84,218.80
60.16,218.25
59.96,218.62
60.01,218.77
60.01,219.07
60.04,217.80
59.99,216.12
59.98,215.17
59.98,214.07
60.06,213.25
59.99,213.80
60.02,213.80
59.98,212.71
59.96,211.95
60.07,211.38
59.95,210.94
60.30,212.29
59.99,214.31
59.85,216.36
60.17,217.59
59.86,218.55
59.99,218.60
60.06,218.72
60.00,219.32
59.93,219.66
60.06,218.15
60.05,216.25
59.99,215.30
59.99,214.75
59.99,214.23
59.99,213.51
60.03,212.50
60.01,211.09
59.78,210.96
59.86,210.83
60.11,210.99
59.99,212.08
60.01,213.56
60.04,214.55
60.05,213.89
60.01,212.12
60.01,210.76
60.12,209.46
59.96,208.92
60.01,209.13
60.01,210.31
60.08,209.95
59.92,209.14
59.97,208.30
60.06,207.68
60.05,208.08
60.28,210.48
59.87,212.93
59.84,214.89
59.98,216.34
59.99,217.06
60.19,216.63
60.00,215.90
59.80,215.28
60.01,214.76
60.10,214.12
60.08,213.16
60.02,212.73
60.00,211.61
59.94,210.10
59.83,208.88
60.06,208.49
59.87,209.91
59.81,210.40
60.08,209.93
60.10,210.14
60.01,210.67
60.02,211.20
60.02,211.38
60.02,211.77
60.28,214.39
60.07,217.21
59.80,219.28
59.96,221.29
59.97,222.03
59.97,222.84
60.01,223.71
60.00,223.09
59.96,222.88
59.99,223.91
60.03,224.23
59.89,224.79
59.96,224.24
60.13,224.82
59.98,225.30
59.92,222.07
60.13,219.26
60.04,216.50
59.98,214.49
59.98,213.81
60.04,213.82
60.00,213.84
60.01,213.93
60.01,213.61
59.90,212.07
60.07,210.37
59.92,209.32
60.33,193.23
59.89,176.77
59.91,183.39
60.01,195.75
60.06,208.79
59.92,221.61
60.16,224.50
59.86,225.60
59.99,225.31
59.91,225.07
60.04,224.22
59.93,224.98
60.04,224.99
59.99,224.49
59.84,225.57
59.92,224.75
60.09,223.94
60.09,224.78
59.93,225.30
60.01,225.41
60.14,225.04
60.00,224.49
59.90,224.46
59.70,225.57
59.99,225.57
60.23,225.30
59.98,225.97
60.08,225.62
59.99,225.29
60.01,224.00
60.00,223.97
60.05,224.53
60.03,224.81
59.99,225.03
60.01,225.04
59.99,224.94
60.00,224.80
60.09,224.79
59.98,225.43
60.07,225.41
60.23,225.41
59.80,225.84
59.96,225.34
59.85,224.31
60.16,224.55
59.95,225.61
59.82,225.32
59.89,224.63
60.18,224.71
60.09,224.63
59.91,225.03
60.09,225.01
60.07,224.48
59.88,225.01
59.88,225.98
59.95,225.57
59.95,224.70
60.11,225.06
59.99,225.35
60.09,225.58
59.94,225.05
59.96,223.90
60.00,223.90
60.04,225.61
60.02,224.86
59.98,224.73
59.98,225.32
60.14,225.60
59.97,224.60
59.90,224.34
60.03,224.50
60.01,224.96
60.27,226.17
60.00,225.89
59.82,226.26
59.99,231.23
59.99,234.99
60.10,237.00
60.05,239.15
59.92,239.73
60.00,239.77
60.03,239.53
59.85,239.94
60.06,240.20
60.05,240.32
60.05,239.87
59.74,240.62
59.82,240.21
59.96,239.71
60.23,239.90
60.06,240.91
59.88,240.90
60.06,239.86
60.00,238.77
59.99,240.03
60.02,240.13
60.02,239.54
60.00,240.22
60.03,239.59
59.89,240.20
60.15,240.23
59.87,240.03
59.97,239.76
60.13,240.11
60.06,240.33
59.82,240.22
60.01,239.75
60.12,239.56
59.98,239.82
60.01,240.56
59.95,240.78
59.83,239.87
60.00,239.92
59.99,238.81
59.99,240.17
59.98,240.55
60.03,239.89
60.10,239.74
59.80,240.40
59.89,240.22
60.16,240.22
60.02,239.86
59.85,239.13
59.93,239.83
60.17,240.56
60.11,240.17
59.92,240.16
60.02,239.43
59.84,239.93
59.83,239.44
60.18,239.87
60.00,240.76
59.98,240.94
60.18,238.66
60.01,239.49
59.66,240.44
59.84,238.92
60.05,240.90
60.01,240.96
59.96,240.80
60.28,239.43
60.10,239.05
59.70,240.30
59.84,238.73
60.07,240.57
60.16,240.58
59.85,240.51
60.11,240.56
60.19,238.45
59.75,240.21
59.79,239.80
60.08,239.78
60.15,240.90
59.85,240.63
60.04,240.24
60.28,239.47
60.11,239.44
59.76,240.56
59.82,238.76
60.04,240.52
59.99,240.79
60.22,240.23
59.86,240.16
60.18,238.74
59.97,239.74
59.71,240.57
59.86,238.72
60.14,240.62
60.14,241.04
59.81,240.81
60.08,240.13
60.05,239.80
60.19,239.00
59.99,239.12
59.77,240.55
59.84,238.80
60.10,240.43
60.03,241.07
60.25,239.43
60.12,239.56
59.71,240.50
59.90,238.73
60.09,240.40
59.99,241.11
60.18,239.12
59.82,239.85
59.90,240.72
59.84,239.07
60.01,239.85
60.11,240.83
60.27,240.50
60.09,239.53
59.65,240.49
59.84,239.94
59.94,238.98
60.12,240.61
59.93,240.93
60.23,239.20
59.75,240.09
59.82,240.22
59.91,239.07
60.00,239.84
60.01,240.97
60.30,240.79
60.08,239.51
59.67,240.40
59.87,240.14
60.00,238.66
60.18,240.50
59.98,241.16
60.39,240.29
59.97,239.44
59.67,240.28
59.89,240.30
59.97,239.25
60.04,239.45
60.02,240.88
60.30,240.28
59.98,239.72
59.76,240.37
59.82,240.45
60.06,238.76
60.23,239.89
60.03,240.96
60.13,239.53
59.66,240.50
59.91,240.29
59.87,239.84
60.17,239.45
59.85,240.55
60.31,239.34
59.68,240.23
59.84,240.41
59.82,239.83
60.23,239.41
59.88,240.49
60.31,239.38
59.87,240.18
59.87,240.54
59.84,239.58
59.95,239.49
60.25,239.91
60.04,239.66
59.66,240.50
59.91,240.49
59.83,240.06
60.15,239.17
60.29,239.84
59.87,240.16
59.72,240.92
60.00,240.46
60.12,239.13
60.19,239.08
59.87,240.56
60.12,240.16
59.81,240.09
59.95,240.49
59.91,239.32
59.97,240.42
59.87,240.89
60.37,240.35
59.95,238.84
59.67,240.15
59.92,240.11
59.98,239.47
60.04,240.43
60.30,240.53
60.10,239.50
59.79,239.92
59.99,240.39
59.93,239.87
60.08,239.78
60.33,240.22
60.01,239.58
59.67,240.32
60.00,240.20
59.87,239.61
59.98,240.09
60.26,240.15
59.85,239.63
59.83,240.52
59.91,239.38
60.12,240.29
60.29,240.22
60.00,239.51
59.71,240.18
59.97,240.25
60.03,239.87
59.97,240.43
60.19,240.08
59.82,239.77
59.90,240.47
59.87,239.47
60.04,240.25
60.16,240.49
60.14,239.84
59.84,239.83
59.97,240.29
59.99,239.50
59.98,240.21
60.23,239.89
60.01,240.16
59.71,240.15
59.95,239.82
60.14,239.87
59.82,240.54
60.18,239.84
59.86,240.20
59.84,239.60
60.01,239.38
60.16,240.55
60.12,240.26
60.06,239.88
59.72,240.11
59.89,239.80
60.14,239.83
60.00,240.58
60.13,240.35
60.10,239.69
59.83,239.97
59.90,240.07
60.08,239.55
60.14,240.56
59.95,240.58
60.16,239.72
59.84,240.19
59.88,239.87
60.08,239.52
60.11,240.53
59.85,240.60
60.16,239.38
59.97,239.80
59.85,239.85
60.01,239.69
60.26,240.18
59.67,240.86
60.11,240.79
59.79,240.22
60.21,239.81
60.10,239.09
59.78,239.84
59.94,239.82
60.11,239.42
59.99,240.51
59.90,240.91
59.99,239.40
60.01,239.76
59.98,240.48
59.97,239.81
60.05,240.05
60.00,239.83
60.11,239.84
59.97,240.47
60.01,240.03
60.11,239.87
59.87,240.57
60.01,239.88
60.06,240.09
60.03,240.25
59.98,239.87
59.99,239.69
60.04,240.17
59.96,239.82
59.92,239.55
60.11,240.47
59.88,240.22
59.85,239.49
60.16,240.16
60.10,240.72
59.98,240.91
59.98,239.87
60.01,239.83
60.00,239.44
60.01,240.20
59.99,240.62
59.95,239.71
